title,venue,topic,arxiv,doi,paper_url,code_url,formal_class,decision,directions
GaussDB-Vector: A Large-Scale Persistent Real-Time Vector Database for LLM Applications,VLDB/PVLDB Volume 18,vector database / LLM applications / retrieval systems,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Edge / Cloud / Heterogeneous AI
HAKES: Scalable Vector Database for Embedding Search Service,VLDB/PVLDB Volume 18,vector database / RAG retrieval infrastructure,2505.12524,,https://arxiv.org/abs/2505.12524,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Edge / Cloud / Heterogeneous AI
Magnus: A Holistic Approach to Data Management for Large-Scale Machine Learning Workloads,VLDB/PVLDB Volume 18,ML data systems / large-scale training infrastructure,,,https://www.vldb.org/pvldb/vol18/p4964-song.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Edge / Cloud / Heterogeneous AI
mLoRA: Fine-Tuning LoRA Adapters via Highly-Efficient Pipeline Parallelism in Multiple GPUs,VLDB/PVLDB Volume 18,LoRA fine-tuning systems / multi-GPU pipeline,2312.02515,10.14778/3725688.3725718,https://arxiv.org/abs/2312.02515,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,GPU Kernel / DSL / Compiler; Distributed Training / Inference
A 122.2μJ/Token Reasoning LLM Accelerator with Reinforcement Fine-Tune Featuring Two-Level KV-Cache Compression and Spike-Driven Predictive Update,VLSI Symposium 2026,reasoning LLM accelerator / KV compression / RL fine-tuning,,10.1109/VLSITechnologyandCir65830.2026.11577555,https://doi.org/10.1109/VLSITechnologyandCir65830.2026.11577555,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,KV Cache / Long Context; Efficient Reasoning / Agents
Silicon-Oracle (Soracle): A Multi-Modal Autoregressive Model Accelerator for Context-Aware Assistance on Mobile Platform,VLSI Symposium 2026,multimodal autoregressive accelerator / mobile inference,,10.1109/VLSITechnologyandCir65830.2026.11577228,https://doi.org/10.1109/VLSITechnologyandCir65830.2026.11577228,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Quantization; Efficient Attention; Multimodal / MLLM Serving; Edge / Cloud / Heterogeneous AI
"Sirius: A Dual-Chiplet System for Multimodal Embodied AI with Heterogeneous RVV Cores, Dense and Sparse Accelerators",VLSI Symposium 2026,Physical AI / multimodal embodied edge accelerator,,10.1109/VLSITechnologyandCir65830.2026.11577229,https://doi.org/10.1109/VLSITechnologyandCir65830.2026.11577229,,CANONICAL_HIGH_VALUE,BACKFILL_PHYSICAL_AI_HIGH,Sparsity / Pruning; Multimodal / MLLM Serving; VLA / WAM / Physical AI; Edge / Cloud / Heterogeneous AI
SPECTRA: An Asymmetric-Precision Speculative Decoding LLM Accelerator with Product Quantization and Reconfigurable Flip-Flop Buffers in 28nm CMOS,VLSI Symposium 2026,speculative decoding / LLM accelerator,,10.1109/VLSITechnologyandCir65830.2026.11577608,https://doi.org/10.1109/VLSITechnologyandCir65830.2026.11577608,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Speculative Decoding; Quantization
SR-VLNA: A 5.0–23.9 mJ/meter Spatial Reasoning-based Vision Language Navigation Accelerator for Embodied Agents,VLSI Symposium 2026,Physical AI / vision-language navigation accelerator,,10.1109/VLSITechnologyandCir65830.2026.11577427,https://doi.org/10.1109/VLSITechnologyandCir65830.2026.11577427,,CANONICAL_HIGH_VALUE,BACKFILL_PHYSICAL_AI_HIGH,Multimodal / MLLM Serving; Efficient Reasoning / Agents; VLA / WAM / Physical AI
Algorithm-Architecture Co-Design for Efficient VLA Inference via Speculative Inference and Verification,,VLA speculative inference / algorithm-architecture co-design,2608.15636,,https://arxiv.org/abs/2608.15636,,STRONG_CURRENT,PROMOTE_STRONG_PROTECTED_PHYSICAL_AI,LLM Serving; Speculative Decoding; Quantization; GPU Kernel / DSL / Compiler; Multimodal / MLLM Serving; VLA / WAM / Physical AI; Edge / Cloud / Heterogeneous AI
An Empirical Study of Training Pixel-Space Text-to-Image Diffusion Models,,image generation acceleration,2608.16887,,https://arxiv.org/abs/2608.16887,,STRONG_CURRENT,P0,GPU Kernel / DSL / Compiler; Video / Image Generation; Diffusion / Flow Acceleration
AViTS: Adaptive Spatiotemporal Token Selection for Efficient Dynamic-Resolution Generation,,diffusion/image generation acceleration / adaptive token selection,2608.17995,,https://arxiv.org/abs/2608.17995,,STRONG_CURRENT,PROMOTE_STRONG,Sparsity / Pruning; GPU Kernel / DSL / Compiler; Video / Image Generation; Diffusion / Flow Acceleration
Beyond Capacity: Scalable MoE LLM Inference via High-Bandwidth Flash with Direct GPU and HBM Paths,,MoE serving / high-bandwidth flash architecture,2608.14333,,https://arxiv.org/abs/2608.14333,,STRONG_CURRENT,PROMOTE_STRONG,LLM Serving; KV Cache / Long Context; MoE Systems / Accelerators; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
ClawGym II: Exploring Black-Box RL on Agent Harness,,agent training systems,2608.16798,,https://arxiv.org/abs/2608.16798,,STRONG_CURRENT,P0,Distributed Training / Inference; Efficient Reasoning / Agents
CoRun: Padding is Simple and Efficient for Deterministic LLM Inference,,LLM serving / deterministic inference / fixed-shape scheduling,2608.14376,,https://arxiv.org/abs/2608.14376,,STRONG_CURRENT,PROMOTE_STRONG,LLM Serving; GPU Kernel / DSL / Compiler
DeaMoE: Efficient MoE Structure for Fast Small-Batch Decoding,,MoE architecture / small-batch decoding,2608.14385,,https://arxiv.org/abs/2608.14385,,STRONG_CURRENT,PROMOTE_STRONG,Efficient Attention; MoE Systems / Accelerators; Distributed Training / Inference; Diffusion / Flow Acceleration
DriveCache: Action-Aware Caching for Driving World Model Inference,,world-model / diffusion caching,2608.16354,,https://arxiv.org/abs/2608.16354,,STRONG_CURRENT,P0_PHYSICAL_AI,GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
EcoVLA: Energy-Efficient Device-Edge Co-Inference for Vision-Language-Action Models under Real-Time Constraints,,VLA device-edge co-inference / energy-aware runtime,2608.15502,,https://arxiv.org/abs/2608.15502,,STRONG_CURRENT,PROMOTE_STRONG_PROTECTED_PHYSICAL_AI,LLM Serving; KV Cache / Long Context; Distributed Training / Inference; Multimodal / MLLM Serving; Diffusion / Flow Acceleration; VLA / WAM / Physical AI; Edge / Cloud / Heterogeneous AI
ESR-HGNN: Eliminating Semantic Redundancy for Efficient Mini-batch HGNN Inference,,HGNN inference accelerator / redundancy-aware sampling,2608.17865,,https://arxiv.org/abs/2608.17865,,STRONG_CURRENT,PROMOTE_STRONG,Edge / Cloud / Heterogeneous AI
ETHEREAL: A 25.6-μs/inf. Low-latency Event-driven Graph-neural-network Processor for High-resolution Vision at the Edge,,edge AI accelerator / event-driven GNN,2608.17787,,https://arxiv.org/abs/2608.17787,,STRONG_CURRENT,PROMOTE_STRONG,Edge / Cloud / Heterogeneous AI
Every Expert Counts: ExactMoE for Memory-Efficient W4A16 Inference,,MoE memory-efficient W4A16 inference / GPU slot cache,2608.15383,,https://arxiv.org/abs/2608.15383,,STRONG_CURRENT,PROMOTE_STRONG,LLM Serving; Quantization; Sparsity / Pruning; Efficient Attention; MoE Systems / Accelerators; GPU Kernel / DSL / Compiler
FlashDrive: Flash Vision-Language-Action Inference for Autonomous Driving,,full-stack VLA inference acceleration,2608.12932,,https://arxiv.org/abs/2608.12932,,STRONG_CURRENT,P0_PHYSICAL_AI,Multimodal / MLLM Serving; VLA / WAM / Physical AI
FluxBin: Flexible LUT-based Ultra-low-bit LLM Inference by Algorithm-Kernel Synergy,,LLM quantization / CUDA kernel co-design,2608.15602,,https://arxiv.org/abs/2608.15602,,STRONG_CURRENT,P0,Quantization; GPU Kernel / DSL / Compiler
FreeToken: Efficient Edge-Native MoE Serving with Bandwidth-Adaptive Execution,,edge MoE serving,2608.16157,,https://arxiv.org/abs/2608.16157,,STRONG_CURRENT,P0,LLM Serving; MoE Systems / Accelerators; Edge / Cloud / Heterogeneous AI
From LLM Inference to Agentic Workloads: Characterization and Implications for Serving Systems,,agentic serving characterization / systems benchmark,2608.15127,,https://arxiv.org/abs/2608.15127,,STRONG_CURRENT,PROMOTE_STRONG,LLM Serving; KV Cache / Long Context; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Efficient Reasoning / Agents; Edge / Cloud / Heterogeneous AI
From Local Mismatch to Global Impact: Optimizing Cache Reuse Policy for Efficient Diffusion,,diffusion cache policy / video-image generation acceleration,2608.13043,,https://arxiv.org/abs/2608.13043,,STRONG_CURRENT,PROMOTE_STRONG,KV Cache / Long Context; GPU Kernel / DSL / Compiler; Video / Image Generation; Diffusion / Flow Acceleration
GenRouter: Unified Workflow Routing for Agentic Image Generation,,agentic image generation / workflow routing / inference efficiency,2608.16721,,https://arxiv.org/abs/2608.16721,,STRONG_CURRENT,PROMOTE_STRONG,Video / Image Generation; Efficient Reasoning / Agents
Global Simulation-Guided Dynamic Operator Scheduling for Efficient Multi-Tenant Model Serving,,multi-tenant model serving / operator-level scheduling,2608.15762,,https://arxiv.org/abs/2608.15762,,STRONG_CURRENT,PROMOTE_STRONG,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Efficient Reasoning / Agents
GraniKV: Asymmetric Granularity KV-Cache Paging for Multi-Agent Systems with Long Shared Prefix,,KV-cache paging / multi-agent serving,2608.15584,,https://arxiv.org/abs/2608.15584,,STRONG_CURRENT,PROMOTE_STRONG,LLM Serving; KV Cache / Long Context; Efficient Attention; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Efficient Reasoning / Agents; Edge / Cloud / Heterogeneous AI
HAF: Adapting Generalist VLAs to Humanoid Whole-Body Loco-manipulation via Hierarchical Action Flow and Spectral Latent RL,,VLA / humanoid efficient adaptation,2608.16837,,https://arxiv.org/abs/2608.16837,,STRONG_CURRENT,P0_PHYSICAL_AI,VLA / WAM / Physical AI
LinCa: Accelerating Diffusion Models via Learnable Decomposed Feature Caching,,diffusion/video generation acceleration / feature caching,2608.17973,,https://arxiv.org/abs/2608.17973,,STRONG_CURRENT,PROMOTE_STRONG,GPU Kernel / DSL / Compiler; Video / Image Generation; Diffusion / Flow Acceleration
Magnitude-Direction Decoupling for Fast Video Generation with Flow Matching Models,,video generation acceleration / flow matching,2608.17695,,https://arxiv.org/abs/2608.17695,,STRONG_CURRENT,PROMOTE_STRONG,Video / Image Generation; Diffusion / Flow Acceleration
MoNe: Modular Neural Memory for Efficient Long Context Inference,,long-context inference / neural memory,2608.17616,,https://arxiv.org/abs/2608.17616,,STRONG_CURRENT,PROMOTE_STRONG,KV Cache / Long Context
NebulaVLA: A Dual-Frequency Vision-Language-Action Model With Guide Action for Robotic Manipulation,,VLA efficient inference,2608.16503,,https://arxiv.org/abs/2608.16503,,STRONG_CURRENT,P0_PHYSICAL_AI,Multimodal / MLLM Serving; VLA / WAM / Physical AI
Optimize Your Sampling: Tuned Diffusion Sampling with Bayesian Optimization,,diffusion sampling acceleration,2608.18040,,https://arxiv.org/abs/2608.18040,,STRONG_CURRENT,PROMOTE_STRONG,GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
Pallas: A Proactive KV Cache Migration Framework for LLM Inference in AI-RAN,,LLM serving / KV cache / edge,2608.16477,,https://arxiv.org/abs/2608.16477,,STRONG_CURRENT,P0,LLM Serving; KV Cache / Long Context; Edge / Cloud / Heterogeneous AI
Pre-Compiled Pipeline Shards for Distributed LLM Inference on Intel AI PC Fleets,,distributed LLM inference / edge AI PC fleet / speculative decoding,2608.19147,,https://arxiv.org/abs/2608.19147,https://github.com/labscommunity/pipeline-sharded-inference-paper,STRONG_CURRENT,PROMOTE_STRONG,LLM Serving; Speculative Decoding; Quantization; Distributed Training / Inference; Edge / Cloud / Heterogeneous AI
PTXBench: Benchmark and Adapt LLMs for GPU Kernel Optimization with Architecture-specific PTX,,GPU kernel / LLM code generation / benchmark,2608.17379,,https://arxiv.org/abs/2608.17379,,STRONG_CURRENT,PROMOTE_STRONG,GPU Kernel / DSL / Compiler
Reflex: Enabling Fast and Predictive Vision-Language-Action Models for Reaction-Critical Manipulation,,fast VLA runtime / reaction-critical manipulation,2608.14379,,https://arxiv.org/abs/2608.14379,,STRONG_CURRENT,PROMOTE_STRONG_PROTECTED_PHYSICAL_AI,GPU Kernel / DSL / Compiler; Multimodal / MLLM Serving; Diffusion / Flow Acceleration; Efficient Reasoning / Agents; VLA / WAM / Physical AI
rl-triton: High-Performance Triton GPU Kernels for Reinforcement Learning Credit Assignment,,GPU kernel / Triton / RL infrastructure,2608.17641,,https://arxiv.org/abs/2608.17641,,STRONG_CURRENT,PROMOTE_STRONG,GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration; Efficient Reasoning / Agents
Role-Conditioned Sub-Token Routing for Efficient Vision-Language-Action Policies,,VLA efficiency / KV compression / sub-token routing,2608.18410,,https://arxiv.org/abs/2608.18410,,STRONG_CURRENT,PROMOTE_STRONG_PROTECTED_PHYSICAL_AI,Multimodal / MLLM Serving; Diffusion / Flow Acceleration; VLA / WAM / Physical AI
SCOPE: Subspace Clustering with Online Per-Head Top-K Estimation for Sparse Video Attention,,sparse video attention / DiT inference,2608.12780,,https://arxiv.org/abs/2608.12780,,STRONG_CURRENT,PROMOTE_STRONG,Sparsity / Pruning; Efficient Attention; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Diffusion / Flow Acceleration; Edge / Cloud / Heterogeneous AI
SQuad: Sub-Quadratic Attention Distillation for Efficient Video Generation,,video generation acceleration / efficient attention,2608.16585,,https://arxiv.org/abs/2608.16585,,STRONG_CURRENT,P0,Efficient Attention; Video / Image Generation
TEMPO: Makespan-Aware Expert-Parallel Load Balancing Across Memory- and Compute-Bound Regimes,,MoE expert-parallel load balancing / serving,2608.13057,,https://arxiv.org/abs/2608.13057,,STRONG_CURRENT,PROMOTE_STRONG,LLM Serving; MoE Systems / Accelerators; GPU Kernel / DSL / Compiler; Distributed Training / Inference
TideRL: Boosting Agentic RL Goodput with Readiness-Aware Scheduling,,agentic RL infrastructure,2608.10402,,https://arxiv.org/abs/2608.10402,,STRONG_CURRENT,P0,LLM Serving; Efficient Reasoning / Agents
TileMix: Tile-Centric Mixed-Precision Attention for LLM Inference Acceleration,,mixed-precision attention kernel / long-context inference,2608.17336,,https://arxiv.org/abs/2608.17336,,STRONG_CURRENT,PROMOTE_STRONG,LLM Serving; KV Cache / Long Context; Quantization; Efficient Attention; GPU Kernel / DSL / Compiler
Zetta: An Efficient Closed-Loop Embodied Harness for Self-Evolving Physical Intelligence,,Physical AI / embodied runtime,2608.16590,,https://arxiv.org/abs/2608.16590,,STRONG_CURRENT,P0_PHYSICAL_AI,VLA / WAM / Physical AI
